		F58red	A12green	B3blue	A415black	G431blue	J15green	H231red
H421_21	21	70	93	69	156	280	192	128
H421_21	21	90	96	85	158	280	198	136
H421_21	21	98	153	69	156	280	201	138
H421_21	21	104	156	69	156	280	192	146
H421_21	21	70	93	69	156	280	192	152
H421_21	21	70	93	69	156	280	192	128
H422_21	21	70	96	85	156	283	198	128
H422_21	21	72	153	85	158	283	204	136
H422_21	21	88	156	85	156	283	207	138
H422_21	21	90	96	85	156	283	198	142
H422_21	21	70	96	85	156	283	198	128
H422_21	21	70	96	85	156	283	198	128
H423_21	21	70	96	69	156	283	198	136
H423_21	21	72	120	85	156	283	204	140
H423_21	21	88	129	69	156	283	207	142
H423_21	21	90	156	69	156	283	198	146
H423_21	21	70	162	69	156	283	198	136
H423_21	21	70	96	69	156	283	198	136
H424_21	21	70	93	69	156	256	198	136
H424_21	21	96	96	73	158	268	204	146
H424_21	21	102	117	69	156	274	207	136
H424_21	21	70	153	69	156	277	198	136
H424_21	21	70	156	69	156	280	198	136
H424_21	21	70	93	69	156	283	198	136
H425_21	21	80	96	89	170	256	195	142
H425_21	21	82	102	89	170	268	198	142
H425_21	21	92	114	89	170	256	195	142
H425_21	21	94	96	89	170	256	195	142
H425_21	21	80	96	89	170	256	195	142
H425_21	21	80	96	89	170	256	195	142
H426_21	21	60	93	129	176	274	195	142
H426_21	21	78	129	129	176	274	198	144
H426_21	21	86	93	129	176	274	195	142
H426_21	21	92	93	129	176	274	195	142
H426_21	21	94	93	129	176	274	195	142
H426_21	21	60	93	129	176	274	195	142
H427_21	21	60	111	129	178	253	195	142
H427_21	21	80	111	165	180	271	198	144
H427_21	21	86	111	129	178	274	195	142
H427_21	21	92	111	129	178	277	195	142
H427_21	21	94	111	129	178	304	195	142
H427_21	21	60	111	129	178	319	195	142
H428_21	21	60	93	129	170	274	195	140
H428_21	21	78	129	129	206	274	195	142
H428_21	21	86	93	129	208	274	195	140
H428_21	21	92	93	129	170	274	195	140
H428_21	21	94	93	129	170	274	195	140
H428_21	21	60	93	129	170	274	195	140
H429_21	21	60	132	89	174	253	195	140
H429_21	21	80	132	129	174	274	198	142
H429_21	21	92	132	89	174	289	195	140
H429_21	21	94	132	89	174	253	195	140
H429_21	21	60	132	89	174	253	195	140
H429_21	21	60	132	89	174	253	195	140
H430_21	21	60	93	129	172	253	195	140
H430_21	21	78	129	153	184	268	195	142
H430_21	21	82	93	129	172	271	195	140
H430_21	21	90	93	129	172	274	195	140
H430_21	21	92	93	129	172	277	195	140
H430_21	21	60	93	129	172	304	195	140
H431_21	21	60	93	129	172	274	195	140
H431_21	21	78	126	153	182	277	195	142
H431_21	21	82	129	129	184	301	195	140
H431_21	21	90	93	129	172	304	195	140
H431_21	21	92	93	129	172	274	195	140
H431_21	21	60	93	129	172	274	195	140
H457_23	23	68	96	69	156	280	195	132
H457_23	23	70	111	73	156	283	198	140
H457_23	23	96	120	141	156	280	213	142
H457_23	23	68	132	69	156	280	195	146
H457_23	23	68	96	69	156	280	195	148
H457_23	23	68	96	69	156	280	195	132
H458_23	23	70	96	69	148	277	195	132
H458_23	23	96	120	73	156	280	201	136
H458_23	23	70	141	69	148	277	213	140
H458_23	23	70	144	69	148	277	195	146
H458_23	23	70	96	69	148	277	195	148
H458_23	23	70	96	69	148	277	195	132
H459_23	23	76	93	73	156	-9	198	136
H459_23	23	76	96	73	156	-9	201	140
H459_23	23	76	105	73	156	-9	204	144
H459_23	23	76	93	73	156	-9	207	146
H459_23	23	76	93	73	156	-9	198	136
H459_23	23	76	93	73	156	-9	198	136
H460_23	23	78	96	73	156	262	195	140
H460_23	23	78	105	141	156	280	198	142
H460_23	23	78	144	73	156	262	213	144
H460_23	23	78	96	73	156	262	195	146
H460_23	23	78	96	73	156	262	195	148
H460_23	23	78	96	73	156	262	195	140
H461_23	23	70	93	69	156	259	198	132
H461_23	23	78	96	73	156	259	204	140
H461_23	23	94	105	93	156	259	207	142
H461_23	23	100	141	69	156	259	198	146
H461_23	23	102	144	69	156	259	198	148
H461_23	23	104	93	69	156	259	198	132
H462_23	23	70	105	69	148	286	195	132
H462_23	23	72	111	73	156	289	198	138
H462_23	23	78	105	93	158	295	213	140
H462_23	23	90	105	141	148	298	195	142
H462_23	23	94	105	69	148	286	195	148
H462_23	23	100	105	69	148	286	195	132
H463_23	23	70	96	69	156	289	175	-9
H463_23	23	72	105	73	156	289	178	-9
H463_23	23	78	132	77	156	289	186	-9
H463_23	23	94	141	69	156	289	198	-9
H463_23	23	100	96	69	156	289	175	-9
H463_23	23	104	96	69	156	289	175	-9
H464_23	23	72	96	69	148	289	195	140
H464_23	23	78	105	73	156	289	198	146
H464_23	23	92	111	69	148	289	204	148
H464_23	23	94	132	69	148	289	207	140
H464_23	23	100	96	69	148	289	213	140
H464_23	23	104	96	69	148	289	195	140
H465_23	23	72	96	69	148	259	195	132
H465_23	23	78	120	73	154	265	210	142
H465_23	23	90	123	69	156	289	213	144
H465_23	23	92	132	69	148	307	195	146
H465_23	23	94	96	69	148	310	195	132
H465_23	23	104	96	69	148	259	195	132
H466_23	23	56	84	77	148	-9	-9	-9
H466_23	23	58	99	85	154	-9	-9	-9
H466_23	23	78	111	101	156	-9	-9	-9
H466_23	23	80	132	77	158	-9	-9	-9
H466_23	23	56	144	77	148	-9	-9	-9
H466_23	23	56	84	77	148	-9	-9	-9
H467_23	23	72	96	73	148	274	195	138
H467_23	23	78	132	73	156	289	210	140
H467_23	23	92	144	73	148	298	213	142
H467_23	23	94	96	73	148	307	195	146
H467_23	23	100	96	73	148	274	195	148
H467_23	23	104	96	73	148	274	195	138
H468_23	23	-9	-9	-9	-9	265	204	142
H468_23	23	-9	-9	-9	-9	280	207	146
H468_23	23	-9	-9	-9	-9	283	204	142
H468_23	23	-9	-9	-9	-9	265	204	142
H468_23	23	-9	-9	-9	-9	265	204	142
H468_23	23	-9	-9	-9	-9	265	204	142
H469_23	23	72	96	65	148	259	189	132
H469_23	23	78	105	69	156	283	198	140
H469_23	23	92	117	73	148	289	189	146
H469_23	23	94	132	65	148	259	189	132
H469_23	23	100	141	65	148	259	189	132
H469_23	23	108	96	65	148	259	189	132
H595_29	29	82	96	73	156	271	180	142
H595_29	29	92	117	77	156	283	198	144
H595_29	29	82	144	145	156	286	201	146
H595_29	29	82	150	73	156	304	204	142
H595_29	29	82	159	73	156	271	210	142
H595_29	29	82	96	73	156	271	213	142
H596_29	29	70	96	73	156	262	198	140
H596_29	29	80	99	73	156	265	201	142
H596_29	29	82	132	73	156	271	213	148
H596_29	29	70	96	73	156	262	198	140
H596_29	29	70	96	73	156	262	198	140
H596_29	29	70	96	73	156	262	198	140
H597_29	29	70	96	69	156	271	201	140
H597_29	29	82	96	73	156	277	204	142
H597_29	29	70	96	69	156	283	207	144
H597_29	29	70	96	69	156	271	213	146
H597_29	29	70	96	69	156	271	201	148
H597_29	29	70	96	69	156	271	201	140
H598_29	29	70	93	69	156	256	204	136
H598_29	29	82	117	73	158	262	210	138
H598_29	29	92	138	141	156	277	213	140
H598_29	29	70	144	145	156	286	219	142
H598_29	29	70	147	69	156	295	204	136
H598_29	29	70	93	69	156	316	204	136
H599_29	29	78	96	69	156	286	198	136
H599_29	29	82	111	145	156	292	201	140
H599_29	29	90	147	69	156	304	204	142
H599_29	29	78	150	69	156	286	198	144
H599_29	29	78	96	69	156	286	198	136
H599_29	29	78	96	69	156	286	198	136
H600_29	29	70	96	73	158	286	189	136
H600_29	29	72	117	77	158	295	192	142
H600_29	29	94	96	73	158	310	195	146
H600_29	29	70	96	73	158	286	198	148
H600_29	29	70	96	73	158	286	189	136
H600_29	29	70	96	73	158	286	189	136
H601_29	29	70	96	69	156	256	204	136
H601_29	29	92	117	73	158	271	207	140
H601_29	29	98	120	69	156	295	204	142
H601_29	29	70	129	69	156	298	204	146
H601_29	29	70	96	69	156	256	204	136
H601_29	29	70	96	69	156	256	204	136
H602_29	29	82	96	73	158	286	201	136
H602_29	29	94	117	73	158	295	204	142
H602_29	29	100	96	73	158	298	213	148
H602_29	29	82	96	73	158	286	201	136
H602_29	29	82	96	73	158	286	201	136
H602_29	29	82	96	73	158	286	201	136
H603_29	29	86	96	69	156	265	189	138
H603_29	29	86	117	145	156	295	195	140
H603_29	29	86	150	69	156	298	189	142
H603_29	29	86	96	69	156	307	189	138
H603_29	29	86	96	69	156	265	189	138
H603_29	29	86	96	69	156	265	189	138
H604_29	29	68	96	69	156	286	201	136
H604_29	29	70	117	77	156	295	207	140
H604_29	29	82	153	69	156	286	210	142
H604_29	29	68	96	69	156	286	201	146
H604_29	29	68	96	69	156	286	201	136
H604_29	29	68	96	69	156	286	201	136
H605_29	29	70	96	73	156	277	189	138
H605_29	29	72	153	73	158	283	192	140
H605_29	29	90	96	73	156	286	189	142
H605_29	29	100	96	73	156	298	189	148
H605_29	29	70	96	73	156	307	189	152
H605_29	29	70	96	73	156	313	189	138
H606_29	29	72	96	73	156	286	201	138
H606_29	29	82	117	73	158	295	204	140
H606_29	29	72	150	73	156	298	207	142
H606_29	29	72	96	73	156	304	213	148
H606_29	29	72	96	73	156	286	201	138
H606_29	29	72	96	73	156	286	201	138
H607_29	29	70	96	73	156	277	201	136
H607_29	29	94	129	73	158	286	201	142
H607_29	29	98	96	73	156	298	201	146
H607_29	29	70	96	73	156	304	201	136
H607_29	29	70	96	73	156	277	201	136
H607_29	29	70	96	73	156	277	201	136
H608_29	29	70	96	69	156	271	195	138
H608_29	29	82	144	73	156	274	198	142
H608_29	29	98	150	141	156	277	216	144
H608_29	29	70	96	145	156	283	195	146
H608_29	29	70	96	69	156	289	195	138
H608_29	29	70	96	69	156	292	195	138
H609_29	29	70	96	73	156	256	201	142
H609_29	29	82	129	73	158	262	207	144
H609_29	29	70	96	73	156	286	213	148
H609_29	29	70	96	73	156	292	216	142
H609_29	29	70	96	73	156	295	219	142
H609_29	29	70	96	73	156	256	201	142
H610_29	29	70	96	73	156	271	198	136
H610_29	29	82	117	73	156	292	201	140
H610_29	29	94	120	73	156	304	204	142
H610_29	29	104	147	73	156	271	213	144
H610_29	29	70	150	73	156	271	219	136
H610_29	29	70	96	73	156	271	198	136
H611_29	29	70	93	69	156	256	201	138
H611_29	29	72	96	73	158	262	204	140
H611_29	29	88	117	77	156	277	207	142
H611_29	29	70	147	69	156	283	213	144
H611_29	29	70	93	69	156	286	219	138
H611_29	29	70	93	69	156	256	201	138
H612_29	29	70	96	73	156	262	204	136
H612_29	29	86	117	141	158	295	204	140
H612_29	29	88	120	73	156	298	204	142
H612_29	29	70	129	73	156	262	204	144
H612_29	29	70	96	73	156	262	204	146
H612_29	29	70	96	73	156	262	204	136
H613_29	29	72	96	73	156	262	204	136
H613_29	29	82	111	77	158	277	213	142
H613_29	29	72	117	141	156	283	219	144
H613_29	29	72	150	73	156	286	204	148
H613_29	29	72	96	73	156	262	204	136
H613_29	29	72	96	73	156	262	204	136
H614_29	29	56	96	73	156	262	195	130
H614_29	29	58	144	73	156	274	213	136
H614_29	29	72	96	73	156	295	195	138
H614_29	29	74	96	73	156	310	195	142
H614_29	29	102	96	73	156	313	195	146
H614_29	29	104	96	73	156	262	195	130
H615_29	29	-9	-9	-9	-9	262	189	140
H615_29	29	-9	-9	-9	-9	283	195	142
H615_29	29	-9	-9	-9	-9	298	201	146
H615_29	29	-9	-9	-9	-9	262	204	140
H615_29	29	-9	-9	-9	-9	262	207	140
H615_29	29	-9	-9	-9	-9	262	210	140
H616_29	29	70	102	93	148	271	204	130
H616_29	29	78	117	105	156	277	213	136
H616_29	29	82	156	93	158	286	204	142
H616_29	29	70	102	93	148	271	204	130
H616_29	29	70	102	93	148	271	204	130
H616_29	29	70	102	93	148	271	204	130
H617_29	29	-9	-9	-9	-9	271	204	130
H617_29	29	-9	-9	-9	-9	271	210	132
H617_29	29	-9	-9	-9	-9	271	213	140
H617_29	29	-9	-9	-9	-9	271	204	142
H617_29	29	-9	-9	-9	-9	271	204	148
H617_29	29	-9	-9	-9	-9	271	204	130
H618_29	29	72	96	93	148	262	180	138
H618_29	29	84	102	93	156	286	195	142
H618_29	29	102	120	93	148	295	204	144
H618_29	29	104	96	93	148	298	207	148
H618_29	29	72	96	93	148	262	210	138
H618_29	29	72	96	93	148	262	216	138
H619_29	29	58	96	73	156	256	192	136
H619_29	29	70	111	93	156	262	198	142
H619_29	29	72	117	141	156	271	201	144
H619_29	29	82	132	145	156	277	204	148
